date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
08:45:19	11432/11432	---M--	200	added ('OK')	image/png	etag:%22179c4ed024873619950ace1dd422e2cb%22	https://i.imgur.com/HCULsAn.png	F:/Website%20Code%20Copy/Sastec/i.imgur.com/HCULsAn.png	(from https://affiliaya.itproffer.design/saspreselltec/)
08:45:19	63135/63135	---M--	200	added ('OK')	image/png	etag:%224f15c3e0c53f929533b81428169fb142%22	https://i.imgur.com/rzMrUOU.png	F:/Website%20Code%20Copy/Sastec/i.imgur.com/rzMrUOU.png	(from https://affiliaya.itproffer.design/saspreselltec/)
08:45:19	16488/16488	---M--	200	added ('OK')	image/png	etag:%22da0702bbdf8b64cc0889a2e76eda5036%22	https://i.imgur.com/n5W2Aa2.png	F:/Website%20Code%20Copy/Sastec/i.imgur.com/n5W2Aa2.png	(from https://affiliaya.itproffer.design/saspreselltec/)
08:45:20	53677/53677	---M--	200	added ('OK')	image/png	etag:%221cd1ae4bc8e609e1730665dd709565d2%22	https://i.imgur.com/QEOjy7G.png	F:/Website%20Code%20Copy/Sastec/i.imgur.com/QEOjy7G.png	(from https://affiliaya.itproffer.design/saspreselltec/)
08:45:20	93510/93510	---M--	200	added ('OK')	image/png	etag:%22b2bce806460d4daed85c4fdaba7b1274%22	https://i.imgur.com/UFwkCwR.png	F:/Website%20Code%20Copy/Sastec/i.imgur.com/UFwkCwR.png	(from https://affiliaya.itproffer.design/saspreselltec/)
08:45:20	162/162	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2030%20Mar%202020%2002:44:25%20GMT	https://affiliaya.github.io/offerus/wp-content/themes/astra/assets/js/minified/style.min.js?ver=2.3.3	F:/Website%20Code%20Copy/Sastec/affiliaya.github.io/offerus/wp-content/themes/astra/assets/js/minified/style.min.1fb6db.delayed	(from https://affiliaya.itproffer.design/saspreselltec/)
08:45:21	10335/10335	---M-Z	200	added ('OK')	application/javascript	etag:W/%225e7065a9-285f%22	https://affiliaya.itproffer.design/wp-content/themes/astra/assets/js/minified/style.min.js?ver=2.3.3	F:/Website%20Code%20Copy/Sastec/affiliaya.itproffer.design/wp-content/themes/astra/assets/js/minified/style.minb6db.js	(from https://affiliaya.itproffer.design/saspreselltec/)
08:45:21	162/162	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2030%20Mar%202020%2002:44:26%20GMT	https://affiliaya.github.io/offerus/wp-includes/js/imagesloaded.min.js?ver=3.2.0	F:/Website%20Code%20Copy/Sastec/affiliaya.github.io/offerus/wp-includes/js/imagesloaded.min55a0.js	(from https://affiliaya.itproffer.design/saspreselltec/)
08:45:22	8113/8113	---M-Z	200	added ('OK')	application/javascript	etag:W/%225e7065a9-1fb1%22	https://affiliaya.itproffer.design/wp-includes/js/imagesloaded.min.js?ver=3.2.0	F:/Website%20Code%20Copy/Sastec/affiliaya.itproffer.design/wp-includes/js/imagesloaded.min55a0.js	(from https://affiliaya.itproffer.design/saspreselltec/)
08:45:22	162/162	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2030%20Mar%202020%2002:44:27%20GMT	https://affiliaya.github.io/offerus/wp-includes/js/masonry.min.js?ver=3.3.2	F:/Website%20Code%20Copy/Sastec/affiliaya.github.io/offerus/wp-includes/js/masonry.mind617.js	(from https://affiliaya.itproffer.design/saspreselltec/)
08:45:22	28953/28953	---M-Z	200	added ('OK')	application/javascript	etag:W/%225e7065a9-7119%22	https://affiliaya.itproffer.design/wp-includes/js/masonry.min.js?ver=3.3.2	F:/Website%20Code%20Copy/Sastec/affiliaya.itproffer.design/wp-includes/js/masonry.mind617.js	(from https://affiliaya.itproffer.design/saspreselltec/)
08:45:23	162/162	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2030%20Mar%202020%2002:44:28%20GMT	https://affiliaya.github.io/offerus/wp-includes/js/jquery/jquery.masonry.min.js?ver=3.1.2b	F:/Website%20Code%20Copy/Sastec/affiliaya.github.io/offerus/wp-includes/js/jquery/jquery.masonry.minef70.js	(from https://affiliaya.itproffer.design/saspreselltec/)
08:45:23	1819/1819	---M-Z	200	added ('OK')	application/javascript	etag:W/%225e7065a9-71b%22	https://affiliaya.itproffer.design/wp-includes/js/jquery/jquery.masonry.min.js?ver=3.1.2b	F:/Website%20Code%20Copy/Sastec/affiliaya.itproffer.design/wp-includes/js/jquery/jquery.masonry.minef70.js	(from https://affiliaya.itproffer.design/saspreselltec/)
08:45:24	162/162	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2030%20Mar%202020%2002:44:28%20GMT	https://affiliaya.github.io/offerus/wp-content/plugins/thrive-visual-editor/editor/js/dist/frontend.min.js?ver=2.4.8	F:/Website%20Code%20Copy/Sastec/affiliaya.github.io/offerus/wp-content/plugins/thrive-visual-editor/editor/js/dist/frontend.minad2f.js	(from https://affiliaya.itproffer.design/saspreselltec/)
08:45:24	102094/102094	---M-Z	200	added ('OK')	application/javascript	etag:W/%225e7065a9-18ece%22	https://affiliaya.itproffer.design/wp-content/plugins/thrive-visual-editor/editor/js/dist/frontend.min.js?ver=2.4.8	F:/Website%20Code%20Copy/Sastec/affiliaya.itproffer.design/wp-content/plugins/thrive-visual-editor/editor/js/dist/frontend.minad2f.js	(from https://affiliaya.itproffer.design/saspreselltec/)
08:45:24	162/162	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2030%20Mar%202020%2002:44:29%20GMT	https://affiliaya.github.io/offerus/wp-content/plugins/thrive-visual-editor/thrive-dashboard/js/dist/frontend.min.js?ver=2.2.8	F:/Website%20Code%20Copy/Sastec/affiliaya.github.io/offerus/wp-content/plugins/thrive-visual-editor/thrive-dashboard/js/dist/frontend.min7888.js	(from https://affiliaya.itproffer.design/saspreselltec/)
08:45:25	1832/1832	---M-Z	200	added ('OK')	application/javascript	etag:W/%225e7065a9-728%22	https://affiliaya.itproffer.design/wp-content/plugins/thrive-visual-editor/thrive-dashboard/js/dist/frontend.min.js?ver=2.2.8	F:/Website%20Code%20Copy/Sastec/affiliaya.itproffer.design/wp-content/plugins/thrive-visual-editor/thrive-dashboard/js/dist/frontend.min7888.js	(from https://affiliaya.itproffer.design/saspreselltec/)
08:45:25	162/162	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2030%20Mar%202020%2002:44:30%20GMT	https://affiliaya.github.io/offerus/wp-includes/js/wp-embed.min.js?ver=5.3.2	F:/Website%20Code%20Copy/Sastec/affiliaya.github.io/offerus/wp-includes/js/wp-embed.min9dff.js	(from https://affiliaya.itproffer.design/saspreselltec/)
08:45:26	1399/1399	---M-Z	200	added ('OK')	application/javascript	etag:W/%225e7065a9-577%22	https://affiliaya.itproffer.design/wp-includes/js/wp-embed.min.js?ver=5.3.2	F:/Website%20Code%20Copy/Sastec/affiliaya.itproffer.design/wp-includes/js/wp-embed.min9dff.js	(from https://affiliaya.itproffer.design/saspreselltec/)
08:45:26	6204/6204	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%225e7065a9-183c%22	https://affiliaya.itproffer.design/wp-content/plugins/thrive-visual-editor/editor/css/fonts/thrvicomoon/icomoon.eot?jtzdu4	F:/Website%20Code%20Copy/Sastec/affiliaya.itproffer.design/wp-content/plugins/thrive-visual-editor/editor/css/fonts/thrvicomoon/icomoonf2e9.eot	(from https://affiliaya.itproffer.design/wp-content/plugins/thrive-visual-editor/editor/css/thrive_flat.css?ver=2.4.8)
08:45:27	6204/6204	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%225e7065a9-183c%22	https://affiliaya.itproffer.design/wp-content/plugins/thrive-visual-editor/editor/css/fonts/thrvicomoon/icomoon.eot?	F:/Website%20Code%20Copy/Sastec/affiliaya.itproffer.design/wp-content/plugins/thrive-visual-editor/editor/css/fonts/thrvicomoon/icomoond41d.eot	(from https://affiliaya.itproffer.design/wp-content/plugins/thrive-visual-editor/editor/css/thrive_flat.css?ver=2.4.8)
08:45:28	6040/6040	---M-Z	200	added ('OK')	font/ttf	etag:W/%225e7065a9-1798%22	https://affiliaya.itproffer.design/wp-content/plugins/thrive-visual-editor/editor/css/fonts/thrvicomoon/icomoon.ttf?jtzdu4	F:/Website%20Code%20Copy/Sastec/affiliaya.itproffer.design/wp-content/plugins/thrive-visual-editor/editor/css/fonts/thrvicomoon/icomoonf2e9.ttf	(from https://affiliaya.itproffer.design/wp-content/plugins/thrive-visual-editor/editor/css/thrive_flat.css?ver=2.4.8)
08:45:29	6116/6116	---M--	200	added ('OK')	font/woff	etag:%225e7065a9-17e4%22	https://affiliaya.itproffer.design/wp-content/plugins/thrive-visual-editor/editor/css/fonts/thrvicomoon/icomoon.woff?jtzdu4	F:/Website%20Code%20Copy/Sastec/affiliaya.itproffer.design/wp-content/plugins/thrive-visual-editor/editor/css/fonts/thrvicomoon/icomoonf2e9.woff	(from https://affiliaya.itproffer.design/wp-content/plugins/thrive-visual-editor/editor/css/thrive_flat.css?ver=2.4.8)
08:45:29	17639/17639	---M-Z	200	added ('OK')	image/svg+xml	etag:W/%225e7065a9-44e7%22	https://affiliaya.itproffer.design/wp-content/plugins/thrive-visual-editor/editor/css/fonts/thrvicomoon/icomoon.svg?jtzdu4	F:/Website%20Code%20Copy/Sastec/affiliaya.itproffer.design/wp-content/plugins/thrive-visual-editor/editor/css/fonts/thrvicomoon/icomoonf2e9.svg	(from https://affiliaya.itproffer.design/wp-content/plugins/thrive-visual-editor/editor/css/thrive_flat.css?ver=2.4.8)
08:45:30	1254/1254	---M--	200	added ('OK')	image/png	etag:%225e7065a9-4e6%22	https://affiliaya.itproffer.design/wp-content/plugins/thrive-visual-editor/editor/css/images/cc_amex.png	F:/Website%20Code%20Copy/Sastec/affiliaya.itproffer.design/wp-content/plugins/thrive-visual-editor/editor/css/images/cc_amex.png	(from https://affiliaya.itproffer.design/wp-content/plugins/thrive-visual-editor/editor/css/thrive_flat.css?ver=2.4.8)
08:45:31	603/603	---M--	200	added ('OK')	image/png	etag:%225e7065a9-25b%22	https://affiliaya.itproffer.design/wp-content/plugins/thrive-visual-editor/editor/css/images/cc_discover.png	F:/Website%20Code%20Copy/Sastec/affiliaya.itproffer.design/wp-content/plugins/thrive-visual-editor/editor/css/images/cc_discover.png	(from https://affiliaya.itproffer.design/wp-content/plugins/thrive-visual-editor/editor/css/thrive_flat.css?ver=2.4.8)
08:45:31	81572/81572	---M--	200	added ('OK')	image/gif	etag:%225e7065a9-13ea4%22	https://affiliaya.itproffer.design/wp-content/plugins/thrive-visual-editor/editor/css/images/loader_transparent.gif	F:/Website%20Code%20Copy/Sastec/affiliaya.itproffer.design/wp-content/plugins/thrive-visual-editor/editor/css/images/loader_transparent.gif	(from https://affiliaya.itproffer.design/wp-content/plugins/thrive-visual-editor/editor/css/thrive_flat.css?ver=2.4.8)
08:45:31	981/981	---M--	200	added ('OK')	image/png	etag:%225e7065a9-3d5%22	https://affiliaya.itproffer.design/wp-content/plugins/thrive-visual-editor/editor/css/images/cc_mc.png	F:/Website%20Code%20Copy/Sastec/affiliaya.itproffer.design/wp-content/plugins/thrive-visual-editor/editor/css/images/cc_mc.png	(from https://affiliaya.itproffer.design/wp-content/plugins/thrive-visual-editor/editor/css/thrive_flat.css?ver=2.4.8)
08:45:32	964/964	---M--	200	added ('OK')	image/png	etag:%225e7065a9-3c4%22	https://affiliaya.itproffer.design/wp-content/plugins/thrive-visual-editor/editor/css/images/cc_paypal.png	F:/Website%20Code%20Copy/Sastec/affiliaya.itproffer.design/wp-content/plugins/thrive-visual-editor/editor/css/images/cc_paypal.png	(from https://affiliaya.itproffer.design/wp-content/plugins/thrive-visual-editor/editor/css/thrive_flat.css?ver=2.4.8)
08:45:33	375/375	---M--	200	added ('OK')	image/png	etag:%225e7065a9-177%22	https://affiliaya.itproffer.design/wp-content/plugins/thrive-visual-editor/editor/css/images/cc_visa.png	F:/Website%20Code%20Copy/Sastec/affiliaya.itproffer.design/wp-content/plugins/thrive-visual-editor/editor/css/images/cc_visa.png	(from https://affiliaya.itproffer.design/wp-content/plugins/thrive-visual-editor/editor/css/thrive_flat.css?ver=2.4.8)
08:45:34	84/84	---M--	200	added ('OK')	image/png	etag:%225e7065a9-54%22	https://affiliaya.itproffer.design/wp-content/plugins/thrive-visual-editor/editor/css/images/flat_vSep.png	F:/Website%20Code%20Copy/Sastec/affiliaya.itproffer.design/wp-content/plugins/thrive-visual-editor/editor/css/images/flat_vSep.png	(from https://affiliaya.itproffer.design/wp-content/plugins/thrive-visual-editor/editor/css/thrive_flat.css?ver=2.4.8)
08:45:35	2518/2518	---M--	200	added ('OK')	image/png	etag:%225e7065a9-9d6%22	https://affiliaya.itproffer.design/wp-content/plugins/thrive-visual-editor/editor/css/images/stars.png	F:/Website%20Code%20Copy/Sastec/affiliaya.itproffer.design/wp-content/plugins/thrive-visual-editor/editor/css/images/stars.png	(from https://affiliaya.itproffer.design/wp-content/plugins/thrive-visual-editor/editor/css/thrive_flat.css?ver=2.4.8)
08:45:35	4621/4621	---M--	200	added ('OK')	image/png	etag:%225e7065a9-120d%22	https://affiliaya.itproffer.design/wp-content/plugins/thrive-visual-editor/editor/css/images/video_frame_3.png	F:/Website%20Code%20Copy/Sastec/affiliaya.itproffer.design/wp-content/plugins/thrive-visual-editor/editor/css/images/video_frame_3.png	(from https://affiliaya.itproffer.design/wp-content/plugins/thrive-visual-editor/editor/css/thrive_flat.css?ver=2.4.8)
